location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Schildergasse (West), Köln;2019-10-15 04:00:00 +0200;Tuesday;36;16;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-15 05:00:00 +0200;Tuesday;106;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-15 06:00:00 +0200;Tuesday;246;15;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-15 07:00:00 +0200;Tuesday;604;15;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-15 08:00:00 +0200;Tuesday;994;15;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-15 09:00:00 +0200;Tuesday;1488;14;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-15 10:00:00 +0200;Tuesday;2627;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-15 11:00:00 +0200;Tuesday;4375;17;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-15 12:00:00 +0200;Tuesday;5757;18;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-15 13:00:00 +0200;Tuesday;6503;18;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-15 14:00:00 +0200;Tuesday;7004;18;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-15 15:00:00 +0200;Tuesday;6408;18;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-15 16:00:00 +0200;Tuesday;7127;17;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-15 17:00:00 +0200;Tuesday;6567;16;rain;
Schildergasse (West), Köln;2019-10-15 18:00:00 +0200;Tuesday;4058;15;rain;
Schildergasse (West), Köln;2019-10-15 19:00:00 +0200;Tuesday;2571;15;rain;
Schildergasse (West), Köln;2019-10-15 20:00:00 +0200;Tuesday;967;14;rain;
Schildergasse (West), Köln;2019-10-15 21:00:00 +0200;Tuesday;388;14;rain;
Schildergasse (West), Köln;2019-10-15 22:00:00 +0200;Tuesday;141;13;rain;
Schildergasse (West), Köln;2019-10-15 23:00:00 +0200;Tuesday;126;13;rain;
Schildergasse (West), Köln;2019-10-16 00:00:00 +0200;Wednesday;79;13;rain;
Schildergasse (West), Köln;2019-10-16 01:00:00 +0200;Wednesday;47;13;rain;
Schildergasse (West), Köln;2019-10-16 02:00:00 +0200;Wednesday;45;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-16 03:00:00 +0200;Wednesday;37;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-16 04:00:00 +0200;Wednesday;38;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-16 05:00:00 +0200;Wednesday;76;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-16 06:00:00 +0200;Wednesday;208;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-16 07:00:00 +0200;Wednesday;587;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-16 08:00:00 +0200;Wednesday;1038;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-16 09:00:00 +0200;Wednesday;1426;12;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-16 10:00:00 +0200;Wednesday;2585;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-16 11:00:00 +0200;Wednesday;4107;14;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-16 12:00:00 +0200;Wednesday;5421;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-16 13:00:00 +0200;Wednesday;5296;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-16 14:00:00 +0200;Wednesday;5404;14;rain;
Schildergasse (West), Köln;2019-10-16 15:00:00 +0200;Wednesday;6437;14;rain;
Schildergasse (West), Köln;2019-10-16 16:00:00 +0200;Wednesday;7003;14;rain;
Schildergasse (West), Köln;2019-10-16 17:00:00 +0200;Wednesday;6839;14;rain;
Schildergasse (West), Köln;2019-10-16 18:00:00 +0200;Wednesday;5238;15;rain;
Schildergasse (West), Köln;2019-10-16 19:00:00 +0200;Wednesday;2591;15;rain;
Schildergasse (West), Köln;2019-10-16 20:00:00 +0200;Wednesday;1633;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-16 21:00:00 +0200;Wednesday;716;14;rain;
Schildergasse (West), Köln;2019-10-16 22:00:00 +0200;Wednesday;390;15;rain;
Schildergasse (West), Köln;2019-10-16 23:00:00 +0200;Wednesday;115;15;rain;
Schildergasse (West), Köln;2019-10-17 00:00:00 +0200;Thursday;75;14;rain;
Schildergasse (West), Köln;2019-10-17 01:00:00 +0200;Thursday;47;14;rain;
Schildergasse (West), Köln;2019-10-17 02:00:00 +0200;Thursday;24;14;rain;
Schildergasse (West), Köln;2019-10-17 03:00:00 +0200;Thursday;31;14;rain;
Schildergasse (West), Köln;2019-10-17 04:00:00 +0200;Thursday;35;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-17 05:00:00 +0200;Thursday;96;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-17 06:00:00 +0200;Thursday;221;15;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-17 07:00:00 +0200;Thursday;565;15;rain;
Schildergasse (West), Köln;2019-10-17 08:00:00 +0200;Thursday;1011;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-17 09:00:00 +0200;Thursday;1491;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-17 10:00:00 +0200;Thursday;2774;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-17 11:00:00 +0200;Thursday;4027;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-17 12:00:00 +0200;Thursday;5595;17;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-17 13:00:00 +0200;Thursday;6034;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-17 14:00:00 +0200;Thursday;6585;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-17 15:00:00 +0200;Thursday;6864;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-17 16:00:00 +0200;Thursday;7202;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-17 17:00:00 +0200;Thursday;5563;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-17 18:00:00 +0200;Thursday;4936;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-17 19:00:00 +0200;Thursday;3946;15;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-17 20:00:00 +0200;Thursday;2133;15;rain;
Schildergasse (West), Köln;2019-10-17 21:00:00 +0200;Thursday;815;15;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-17 22:00:00 +0200;Thursday;572;15;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-17 23:00:00 +0200;Thursday;253;15;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 00:00:00 +0200;Friday;147;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 01:00:00 +0200;Friday;71;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 02:00:00 +0200;Friday;62;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 03:00:00 +0200;Friday;40;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 04:00:00 +0200;Friday;41;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 05:00:00 +0200;Friday;78;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 06:00:00 +0200;Friday;213;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 07:00:00 +0200;Friday;517;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 08:00:00 +0200;Friday;1050;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 09:00:00 +0200;Friday;1516;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-18 10:00:00 +0200;Friday;2593;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-18 11:00:00 +0200;Friday;4177;17;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-18 12:00:00 +0200;Friday;3795;15;fog;
Schildergasse (West), Köln;2019-10-18 13:00:00 +0200;Friday;5365;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-18 14:00:00 +0200;Friday;6320;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-18 15:00:00 +0200;Friday;7104;14;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-18 16:00:00 +0200;Friday;7624;14;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-18 17:00:00 +0200;Friday;7741;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-18 18:00:00 +0200;Friday;7307;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-18 19:00:00 +0200;Friday;5481;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 20:00:00 +0200;Friday;2687;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 21:00:00 +0200;Friday;1223;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 22:00:00 +0200;Friday;857;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-18 23:00:00 +0200;Friday;525;11;cloudy;
Schildergasse (West), Köln;2019-10-19 00:00:00 +0200;Saturday;387;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-19 01:00:00 +0200;Saturday;282;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-19 02:00:00 +0200;Saturday;146;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-19 03:00:00 +0200;Saturday;86;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-19 04:00:00 +0200;Saturday;76;11;cloudy;
Schildergasse (West), Köln;2019-10-19 05:00:00 +0200;Saturday;91;11;cloudy;
Schildergasse (West), Köln;2019-10-19 06:00:00 +0200;Saturday;111;11;cloudy;
Schildergasse (West), Köln;2019-10-19 07:00:00 +0200;Saturday;239;12;cloudy;
Schildergasse (West), Köln;2019-10-19 08:00:00 +0200;Saturday;341;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-19 09:00:00 +0200;Saturday;947;12;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-19 10:00:00 +0200;Saturday;2525;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-19 11:00:00 +0200;Saturday;4062;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-19 12:00:00 +0200;Saturday;5595;14;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-19 13:00:00 +0200;Saturday;5786;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-19 14:00:00 +0200;Saturday;5550;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-19 15:00:00 +0200;Saturday;5014;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-19 16:00:00 +0200;Saturday;5628;14;rain;
Schildergasse (West), Köln;2019-10-19 17:00:00 +0200;Saturday;5005;14;rain;
Schildergasse (West), Köln;2019-10-19 18:00:00 +0200;Saturday;6254;13;rain;
Schildergasse (West), Köln;2019-10-19 19:00:00 +0200;Saturday;5313;13;rain;
Schildergasse (West), Köln;2019-10-19 20:00:00 +0200;Saturday;2520;13;rain;
Schildergasse (West), Köln;2019-10-19 21:00:00 +0200;Saturday;1176;13;rain;
Schildergasse (West), Köln;2019-10-19 22:00:00 +0200;Saturday;777;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-19 23:00:00 +0200;Saturday;600;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-20 00:00:00 +0200;Sunday;384;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-20 01:00:00 +0200;Sunday;222;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-20 02:00:00 +0200;Sunday;167;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-20 03:00:00 +0200;Sunday;143;12;rain;
Schildergasse (West), Köln;2019-10-20 04:00:00 +0200;Sunday;122;12;rain;
Schildergasse (West), Köln;2019-10-20 05:00:00 +0200;Sunday;112;12;rain;
Schildergasse (West), Köln;2019-10-20 06:00:00 +0200;Sunday;57;12;rain;
Schildergasse (West), Köln;2019-10-20 07:00:00 +0200;Sunday;87;12;rain;
Schildergasse (West), Köln;2019-10-20 08:00:00 +0200;Sunday;141;12;rain;
Schildergasse (West), Köln;2019-10-20 09:00:00 +0200;Sunday;303;11;rain;
Schildergasse (West), Köln;2019-10-20 10:00:00 +0200;Sunday;559;12;rain;
Schildergasse (West), Köln;2019-10-20 11:00:00 +0200;Sunday;577;13;rain;
Schildergasse (West), Köln;2019-10-20 12:00:00 +0200;Sunday;1053;13;rain;
Schildergasse (West), Köln;2019-10-20 13:00:00 +0200;Sunday;1416;13;rain;
Schildergasse (West), Köln;2019-10-20 14:00:00 +0200;Sunday;795;13;rain;
Schildergasse (West), Köln;2019-10-20 15:00:00 +0200;Sunday;611;13;rain;
Schildergasse (West), Köln;2019-10-20 16:00:00 +0200;Sunday;625;13;rain;
Schildergasse (West), Köln;2019-10-20 17:00:00 +0200;Sunday;647;13;rain;
Schildergasse (West), Köln;2019-10-20 18:00:00 +0200;Sunday;1271;14;rain;
Schildergasse (West), Köln;2019-10-20 19:00:00 +0200;Sunday;517;13;rain;
Schildergasse (West), Köln;2019-10-20 20:00:00 +0200;Sunday;430;14;rain;
Schildergasse (West), Köln;2019-10-20 21:00:00 +0200;Sunday;348;13;rain;
Schildergasse (West), Köln;2019-10-20 22:00:00 +0200;Sunday;198;13;rain;
Schildergasse (West), Köln;2019-10-20 23:00:00 +0200;Sunday;107;13;rain;
Schildergasse (West), Köln;2019-10-21 00:00:00 +0200;Monday;72;13;rain;
Schildergasse (West), Köln;2019-10-21 01:00:00 +0200;Monday;47;13;rain;
Schildergasse (West), Köln;2019-10-21 02:00:00 +0200;Monday;46;13;rain;
Schildergasse (West), Köln;2019-10-21 03:00:00 +0200;Monday;19;13;rain;
Schildergasse (West), Köln;2019-10-21 04:00:00 +0200;Monday;31;13;rain;
Schildergasse (West), Köln;2019-10-21 05:00:00 +0200;Monday;85;12;rain;
Schildergasse (West), Köln;2019-10-21 06:00:00 +0200;Monday;229;13;rain;
Schildergasse (West), Köln;2019-10-21 07:00:00 +0200;Monday;553;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-21 08:00:00 +0200;Monday;1024;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-21 09:00:00 +0200;Monday;1401;14;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-21 10:00:00 +0200;Monday;2597;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-21 11:00:00 +0200;Monday;4248;17;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-21 12:00:00 +0200;Monday;5933;17;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-21 13:00:00 +0200;Monday;6954;18;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-21 14:00:00 +0200;Monday;7097;17;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-21 15:00:00 +0200;Monday;7545;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-21 16:00:00 +0200;Monday;7674;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-21 17:00:00 +0200;Monday;7745;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-21 18:00:00 +0200;Monday;6558;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-21 19:00:00 +0200;Monday;4370;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-21 20:00:00 +0200;Monday;1961;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-21 21:00:00 +0200;Monday;828;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-21 22:00:00 +0200;Monday;435;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-21 23:00:00 +0200;Monday;300;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 00:00:00 +0200;Tuesday;118;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 01:00:00 +0200;Tuesday;59;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 02:00:00 +0200;Tuesday;24;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 03:00:00 +0200;Tuesday;17;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 04:00:00 +0200;Tuesday;18;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 05:00:00 +0200;Tuesday;81;10;cloudy;
Schildergasse (West), Köln;2019-10-22 06:00:00 +0200;Tuesday;202;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 07:00:00 +0200;Tuesday;562;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 08:00:00 +0200;Tuesday;1062;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 09:00:00 +0200;Tuesday;1515;12;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-22 10:00:00 +0200;Tuesday;2411;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-22 11:00:00 +0200;Tuesday;3825;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-22 12:00:00 +0200;Tuesday;5455;12;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-22 13:00:00 +0200;Tuesday;6290;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-22 14:00:00 +0200;Tuesday;6392;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-22 15:00:00 +0200;Tuesday;6716;14;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-22 16:00:00 +0200;Tuesday;6866;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-22 17:00:00 +0200;Tuesday;6722;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-22 18:00:00 +0200;Tuesday;6146;14;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-22 19:00:00 +0200;Tuesday;4312;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 20:00:00 +0200;Tuesday;1972;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 21:00:00 +0200;Tuesday;743;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 22:00:00 +0200;Tuesday;412;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-22 23:00:00 +0200;Tuesday;286;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 00:00:00 +0200;Wednesday;142;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 01:00:00 +0200;Wednesday;72;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 02:00:00 +0200;Wednesday;26;11;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 03:00:00 +0200;Wednesday;38;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 04:00:00 +0200;Wednesday;43;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 05:00:00 +0200;Wednesday;97;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 06:00:00 +0200;Wednesday;244;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 07:00:00 +0200;Wednesday;552;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 08:00:00 +0200;Wednesday;1009;10;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 09:00:00 +0200;Wednesday;1386;10;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-23 10:00:00 +0200;Wednesday;2476;11;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-23 11:00:00 +0200;Wednesday;4004;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-23 12:00:00 +0200;Wednesday;5821;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-23 13:00:00 +0200;Wednesday;6444;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-23 14:00:00 +0200;Wednesday;6839;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-23 15:00:00 +0200;Wednesday;7231;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-23 16:00:00 +0200;Wednesday;7889;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-23 17:00:00 +0200;Wednesday;7893;15;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-23 18:00:00 +0200;Wednesday;6668;14;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-23 19:00:00 +0200;Wednesday;4543;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 20:00:00 +0200;Wednesday;2078;14;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 21:00:00 +0200;Wednesday;772;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 22:00:00 +0200;Wednesday;610;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-23 23:00:00 +0200;Wednesday;381;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 00:00:00 +0200;Thursday;194;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 01:00:00 +0200;Thursday;70;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 02:00:00 +0200;Thursday;47;13;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 03:00:00 +0200;Thursday;40;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 04:00:00 +0200;Thursday;43;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 05:00:00 +0200;Thursday;86;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 06:00:00 +0200;Thursday;268;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 07:00:00 +0200;Thursday;574;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 08:00:00 +0200;Thursday;953;12;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 09:00:00 +0200;Thursday;1574;12;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-24 10:00:00 +0200;Thursday;2486;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-24 11:00:00 +0200;Thursday;3857;13;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-24 12:00:00 +0200;Thursday;5572;16;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-24 13:00:00 +0200;Thursday;6419;18;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-24 14:00:00 +0200;Thursday;6664;20;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-24 15:00:00 +0200;Thursday;7021;20;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-24 16:00:00 +0200;Thursday;7256;21;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-24 17:00:00 +0200;Thursday;7441;20;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-24 18:00:00 +0200;Thursday;6278;19;partly-cloudy-day;
Schildergasse (West), Köln;2019-10-24 19:00:00 +0200;Thursday;4233;18;partly-cloudy-night;
Schildergasse (West), Köln;2019-10-24 20:00:00 +0200;Thursday;1902;17;partly-cloudy-night;
